person_id,name,team_id,team,team_abbreviation,position,rank,avg_speed,speed_runs,sprints,total_distance
411678,Ayoub El Kaabi,285023_43872,Morocco,MAR,FW,1006,1.16,108.0,59.0,8709.76
395414,Giovani Lo Celso,285023_43922,Argentina,ARG,MF,1007,1.16,123.0,23.0,7525.5
483530,Fredrik Andre Bjorkan,285023_43961,Norway,NOR,DF,1008,1.15,70.0,29.0,5776.79
402979,Felix Torres,285023_43927,Ecuador,ECU,DF,1009,1.15,5.0,0.0,989.25
463661,Valentin Barco,285023_43922,Argentina,ARG,MF,1010,1.14,41.0,14.0,2814.61
406205,Braian Ojeda,285023_43928,Paraguay,PAR,MF,1011,1.14,31.0,13.0,2756.42
448127,Noah Okafor,285023_43971,Switzerland,SUI,FW,1012,1.13,38.0,11.0,2914.43
494627,Thelo Aasgaard,285023_43961,Norway,NOR,MF,1013,1.11,127.0,39.0,11184.96
485595,Giuliano Simeone,285023_43922,Argentina,ARG,FW,1014,1.1,102.0,40.0,8279.41
448051,Luis Chavez,285023_43911,Mexico,MEX,MF,1015,1.09,42.0,16.0,2876.74
486390,Max Arfsten,285023_43921,USA,USA,DF,1016,1.09,1.0,2.0,231.95
497902,Diego Moreira,285023_43935,Belgium,BEL,MF,1017,1.04,109.0,55.0,8031.47
389485,Exequiel Palacios,285023_43922,Argentina,ARG,MF,1018,1.0,113.0,37.0,10029.01
506088,Joaquin Seys,285023_43935,Belgium,BEL,DF,1019,1.0,34.0,13.0,3681.35
448136,Eray Coemert,285023_43971,Switzerland,SUI,DF,1020,1.0,32.0,11.0,3959.81
489696,Sondre Langas,285023_43961,Norway,NOR,DF,1021,0.99,26.0,11.0,2880.7
419166,Ibrahima Konate,285023_43946,France,FRA,DF,1022,0.99,18.0,3.0,1968.45
520112,Henrik Falchener,285023_43961,Norway,NOR,DF,1023,0.97,64.0,23.0,6891.96
479077,Utkir Yusupov,285023_44005,Uzbekistan,UZB,GK,1024,0.96,7.0,1.0,5094.43
339117,Mathew Ryan,285023_43976,Australia,AUS,GK,1025,0.95,2.0,0.0,206.87
402934,Marcos Senesi,285023_43922,Argentina,ARG,DF,1026,0.94,86.0,25.0,9406.52
405881,Maxence Lacroix,285023_43946,France,FRA,DF,1027,0.93,90.0,26.0,9363.51
520245,Mouhib Chamakh,285023_43888,Tunisia,TUN,GK,1029,0.77,4.0,0.0,3891.4
215285,Guillermo Ochoa,285023_43911,Mexico,MEX,GK,1030,0.74,5.0,0.0,1147.02
477817,Oussama Benbot,285023_43843,Algeria,ALG,GK,1031,0.71,6.0,0.0,4787.6
448217,Matt Turner,285023_43921,USA,USA,GK,1032,0.68,20.0,2.0,5939.08
495348,Senne Lammens,285023_43935,Belgium,BEL,GK,1033,0.61,4.0,1.0,1607.37
483535,Egil Selvik,285023_43961,Norway,NOR,GK,1034,0.5,5.0,0.0,4989.63
441336,Abdul Mumin,285023_43860,Ghana,GHA,DF,1035,0.0,0.0,0.0,0.0
506775,Hugo Sochurek,285023_43995,Czechia,CZE,MF,1035,0.0,0.0,0.0,0.0
484864,Aurele Amenda,285023_43971,Switzerland,SUI,DF,1035,0.0,0.0,0.0,0.0
493061,Eric Smith,285023_43970,Sweden,SWE,DF,1035,0.0,0.0,0.0,0.0
482969,Nihad Mujakic,285023_44037,Bosnia and Herzegovina,BIH,DF,1035,0.0,0.0,0.0,0.0
492859,Victor Munoz,285023_43969,Spain,ESP,FW,1035,0.0,0.0,0.0,0.0
423574,Alex Paulsen,285023_43978,New Zealand,NZL,GK,1035,0.0,0.0,0.0,0.0
390218,Michael Woud,285023_43978,New Zealand,NZL,GK,1035,0.0,0.0,0.0,0.0
495431,George Hirst,285023_43967,Scotland,SCO,FW,1035,0.0,0.0,0.0,0.0
484691,Joan Garcia,285023_43969,Spain,ESP,GK,1035,0.0,0.0,0.0,0.0
489849,Juan Portilla,285023_43926,Colombia,COL,MF,1035,0.0,0.0,0.0,0.0
344582,Roderick Miller,285023_43914,Panama,PAN,DF,1035,0.0,0.0,0.0,0.0
385998,Alvaro Montero,285023_43926,Colombia,COL,GK,1035,0.0,0.0,0.0,0.0
442429,Liam Kelly,285023_43967,Scotland,SCO,GK,1035,0.0,0.0,0.0,0.0
402904,Santiago Bueno,285023_43930,Uruguay,URU,DF,1035,0.0,0.0,0.0,0.0
368655,Jose Maria Gimenez,285023_43930,Uruguay,URU,DF,1035,0.0,0.0,0.0,0.0
464546,Chris Brady,285023_43921,USA,USA,GK,1035,0.0,0.0,0.0,0.0
431889,Bremer,285023_43924,Brazil,BRA,DF,1035,0.0,0.0,0.0,0.0
368652,Giorgian De Arrascaeta,285023_43930,Uruguay,URU,MF,1035,0.0,0.0,0.0,0.0
267702,Luis Mejia,285023_43914,Panama,PAN,GK,1035,0.0,0.0,0.0,0.0
402897,Santiago Mele,285023_43930,Uruguay,URU,GK,1035,0.0,0.0,0.0,0.0
371956,Leo Pereira,285023_43924,Brazil,BRA,DF,1035,0.0,0.0,0.0,0.0
385994,Cristian Roldan,285023_43921,USA,USA,MF,1035,0.0,0.0,0.0,0.0
394824,Geronimo Rulli,285023_43922,Argentina,ARG,GK,1035,0.0,0.0,0.0,0.0
441243,Cesar Yanis,285023_43914,Panama,PAN,MF,1035,0.0,0.0,0.0,0.0
439538,Joaquin Piquerez,285023_43930,Uruguay,URU,MF,1035,0.0,0.0,0.0,0.0
228686,David Ospina,285023_43926,Colombia,COL,GK,1035,0.0,0.0,0.0,0.0
396315,Weverton,285023_43924,Brazil,BRA,GK,1035,0.0,0.0,0.0,0.0
441180,Altay Bayindir,285023_43972,Türkiye,TUR,GK,1035,0.0,0.0,0.0,0.0
441171,Jan Kuchta,285023_43995,Czechia,CZE,FW,1035,0.0,0.0,0.0,0.0
483264,Viktor Johansson,285023_43970,Sweden,SWE,GK,1035,0.0,0.0,0.0,0.0
390205,Logan Rogerson,285023_43978,New Zealand,NZL,FW,1035,0.0,0.0,0.0,0.0
479084,Umar Eshmurodov,285023_44005,Uzbekistan,UZB,DF,1035,0.0,0.0,0.0,0.0
385472,Botirali Ergashev,285023_44005,Uzbekistan,UZB,GK,1035,0.0,0.0,0.0,0.0
484862,Marvin Keller,285023_43971,Switzerland,SUI,GK,1035,0.0,0.0,0.0,0.0
442430,John Souttar,285023_43967,Scotland,SCO,DF,1035,0.0,0.0,0.0,0.0
371142,Alex Rufer,285023_43978,New Zealand,NZL,MF,1035,0.0,0.0,0.0,0.0
402022,Yvon Mvogo,285023_43971,Switzerland,SUI,GK,1035,0.0,0.0,0.0,0.0
518264,Avazbek Ulmasaliyev,285023_44005,Uzbekistan,UZB,DF,1035,0.0,0.0,0.0,0.0
430754,Martin Zubimendi,285023_43969,Spain,ESP,MF,1035,0.0,0.0,0.0,0.0
419572,Nando Pijnaker,285023_43978,New Zealand,NZL,DF,1035,0.0,0.0,0.0,0.0
483319,Hjalmar Ekdal,285023_43970,Sweden,SWE,DF,1035,0.0,0.0,0.0,0.0
511118,Lukas Hornicek,285023_43995,Czechia,CZE,GK,1035,0.0,0.0,0.0,0.0
523007,Tyler Fletcher,285023_43967,Scotland,SCO,MF,1035,0.0,0.0,0.0,0.0
447853,David Raya,285023_43969,Spain,ESP,GK,1035,0.0,0.0,0.0,0.0
360498,Mert Gunok,285023_43972,Türkiye,TUR,GK,1035,0.0,0.0,0.0,0.0
331135,Paul Izzo,285023_43976,Australia,AUS,GK,1035,0.0,0.0,0.0,0.0
331149,Milos Degenek,285023_43976,Australia,AUS,DF,1035,0.0,0.0,0.0,0.0
483990,David Jurasek,285023_43995,Czechia,CZE,DF,1035,0.0,0.0,0.0,0.0
441162,Jindrich Stanek,285023_43995,Czechia,CZE,GK,1035,0.0,0.0,0.0,0.0
430437,Cameron Devlin,285023_43976,Australia,AUS,MF,1035,0.0,0.0,0.0,0.0
391297,Alex Grimaldo,285023_43969,Spain,ESP,DF,1035,0.0,0.0,0.0,0.0
484817,Lachlan Bayliss,285023_43978,New Zealand,NZL,MF,1035,0.0,0.0,0.0,0.0
514639,Herman Johansson,285023_43970,Sweden,SWE,DF,1035,0.0,0.0,0.0,0.0
405562,Eric Garcia,285023_43969,Spain,ESP,DF,1035,0.0,0.0,0.0,0.0
448299,Anthony Valencia,285023_43927,Ecuador,ECU,MF,1035,0.0,0.0,0.0,0.0
430624,Juan Musso,285023_43922,Argentina,ARG,GK,1035,0.0,0.0,0.0,0.0
419101,Ronald Araujo,285023_43930,Uruguay,URU,DF,1035,0.0,0.0,0.0,0.0
448369,Zeno Debast,285023_43935,Belgium,BEL,DF,1035,0.0,0.0,0.0,0.0
520034,Florian Wiegele,285023_43934,Austria,AUT,GK,1035,0.0,0.0,0.0,0.0
306538,Oliver Baumann,285023_43948,Germany,GER,GK,1035,0.0,0.0,0.0,0.0
485080,James Trafford,285023_43942,England,ENG,GK,1035,0.0,0.0,0.0,0.0
520035,David Affengruber,285023_43934,Austria,AUT,DF,1035,0.0,0.0,0.0,0.0
483553,Lutsharel Geertruida,285023_43960,Netherlands,NED,DF,1035,0.0,0.0,0.0,0.0
448164,Kristijan Jakic,285023_43938,Croatia,CRO,DF,1035,0.0,0.0,0.0,0.0
439691,Trevoh Chalobah,285023_43942,England,ENG,DF,1035,0.0,0.0,0.0,0.0
215553,Craig Gordon,285023_43967,Scotland,SCO,GK,1035,0.0,0.0,0.0,0.0
398681,Ngolo Kante,285023_43946,France,FRA,MF,1035,0.0,0.0,0.0,0.0
368689,Jose Sa,285023_43963,Portugal,POR,GK,1035,0.0,0.0,0.0,0.0
375600,Alessandro Schoepf,285023_43934,Austria,AUT,MF,1035,0.0,0.0,0.0,0.0
372424,Duje Caleta Car,285023_43938,Croatia,CRO,DF,1035,0.0,0.0,0.0,0.0
448179,Dominik Kotarski,285023_43938,Croatia,CRO,GK,1035,0.0,0.0,0.0,0.0
464127,Robin Risser,285023_43946,France,FRA,GK,1035,0.0,0.0,0.0,0.0
384751,Goncalo Guedes,285023_43963,Portugal,POR,FW,1035,0.0,0.0,0.0,0.0
448366,Koni De Winter,285023_43935,Belgium,BEL,DF,1035,0.0,0.0,0.0,0.0
403046,Dean Henderson,285023_43942,England,ENG,GK,1035,0.0,0.0,0.0,0.0
448151,Mark Flekken,285023_43960,Netherlands,NED,GK,1035,0.0,0.0,0.0,0.0
429639,Alexander Nuebel,285023_43948,Germany,GER,GK,1035,0.0,0.0,0.0,0.0
485065,Toni Fruk,285023_43938,Croatia,CRO,MF,1035,0.0,0.0,0.0,0.0
514526,Ivor Pandur,285023_43938,Croatia,CRO,GK,1035,0.0,0.0,0.0,0.0
441065,Patrick Pentz,285023_43934,Austria,AUT,GK,1035,0.0,0.0,0.0,0.0
483471,Brice Samba,285023_43946,France,FRA,GK,1035,0.0,0.0,0.0,0.0
483481,Mats Wieffer,285023_43960,Netherlands,NED,DF,1035,0.0,0.0,0.0,0.0
482621,Kobbie Mainoo,285023_43942,England,ENG,MF,1035,0.0,0.0,0.0,0.0
475195,Assan Ouedraogo,285023_43948,Germany,GER,MF,1035,0.0,0.0,0.0,0.0
389753,Nikola Moro,285023_43938,Croatia,CRO,MF,1035,0.0,0.0,0.0,0.0
448295,Gonzalo Valle,285023_43927,Ecuador,ECU,GK,1035,0.0,0.0,0.0,0.0
385833,Adalberto Carrasquilla,285023_43914,Panama,PAN,MF,1035,0.0,0.0,0.0,0.0
441402,Cesar Samudio,285023_43914,Panama,PAN,GK,1035,0.0,0.0,0.0,0.0
473062,Emiliano Martinez,285023_43930,Uruguay,URU,MF,1035,0.0,0.0,0.0,0.0
419002,Moises Ramirez,285023_43927,Ecuador,ECU,GK,1035,0.0,0.0,0.0,0.0
318647,Gatito Fernandez,285023_43928,Paraguay,PAR,GK,1035,0.0,0.0,0.0,0.0
439956,Facundo Pellistri,285023_43930,Uruguay,URU,FW,1035,0.0,0.0,0.0,0.0
480313,Edgardo Farina,285023_43914,Panama,PAN,DF,1035,0.0,0.0,0.0,0.0
447991,Gaston Olveira,285023_43928,Paraguay,PAR,GK,1035,0.0,0.0,0.0,0.0
395427,Ederson,285023_43924,Brazil,BRA,GK,1035,0.0,0.0,0.0,0.0
419142,Rodrigo Zalazar,285023_43930,Uruguay,URU,MF,1035,0.0,0.0,0.0,0.0
463476,Denil Castillo,285023_43927,Ecuador,ECU,MF,1035,0.0,0.0,0.0,0.0
476345,Willer Ditta,285023_43926,Colombia,COL,DF,1035,0.0,0.0,0.0,0.0
425580,Jorge Carrascal,285023_43926,Colombia,COL,MF,1035,0.0,0.0,0.0,0.0
441260,Carlos Acevedo,285023_43911,Mexico,MEX,GK,1035,0.0,0.0,0.0,0.0
448198,Ivan Toney,285023_43942,England,ENG,FW,1035,0.0,0.0,0.0,0.0
389740,Martin Erlic,285023_43938,Croatia,CRO,DF,1035,0.0,0.0,0.0,0.0
514479,Sander Tangvik,285023_43961,Norway,NOR,GK,1035,0.0,0.0,0.0,0.0
441068,Dejan Ljubicic,285023_43934,Austria,AUT,MF,1035,0.0,0.0,0.0,0.0
411470,Lucas Hernandez,285023_43946,France,FRA,DF,1035,0.0,0.0,0.0,0.0
448092,Rui Silva,285023_43963,Portugal,POR,GK,1035,0.0,0.0,0.0,0.0
441146,Goncalo Inacio,285023_43963,Portugal,POR,DF,1035,0.0,0.0,0.0,0.0
491269,Michael Svoboda,285023_43934,Austria,AUT,DF,1035,0.0,0.0,0.0,0.0
506028,Robin Roefs,285023_43960,Netherlands,NED,GK,1035,0.0,0.0,0.0,0.0
499803,Mike Penders,285023_43935,Belgium,BEL,GK,1035,0.0,0.0,0.0,0.0
484072,Samet Akaydin,285023_43972,Türkiye,TUR,DF,1035,0.0,0.0,0.0,0.0
419577,Ben Waine,285023_43978,New Zealand,NZL,FW,1035,0.0,0.0,0.0,0.0
514326,Jeremy Arevalo,285023_43927,Ecuador,ECU,FW,1035,0.0,0.0,0.0,0.0
269592,Kosta Barbarouses,285023_43978,New Zealand,NZL,FW,1035,0.0,0.0,0.0,0.0
506124,Tarek Alaa,285023_43855,Egypt,EGY,DF,1035,0.0,0.0,0.0,0.0
510850,Thabang Matuludi,285023_43883,South Africa,RSA,DF,1035,0.0,0.0,0.0,0.0
494246,Sipho Chaine,285023_43883,South Africa,RSA,GK,1035,0.0,0.0,0.0,0.0
371553,Ahmed Reda Tagnaouti,285023_43872,Morocco,MAR,GK,1035,0.0,0.0,0.0,0.0
463817,Owen Goodman,285023_43899,Canada,CAN,GK,1035,0.0,0.0,0.0,0.0
466844,Markhus Lacroix,285023_43908,Haiti,HAI,DF,1035,0.0,0.0,0.0,0.0
516043,Adam Arous,285023_43888,Tunisia,TUN,DF,1035,0.0,0.0,0.0,0.0
403090,Alban Lafont,285023_43854,Côte d'Ivoire,CIV,GK,1035,0.0,0.0,0.0,0.0
486259,Mohamed Kone,285023_43854,Côte d'Ivoire,CIV,GK,1035,0.0,0.0,0.0,0.0
419225,Bradley Cross,285023_43883,South Africa,RSA,DF,1035,0.0,0.0,0.0,0.0
408948,Mohamed Elshenawy,285023_43855,Egypt,EGY,GK,1035,0.0,0.0,0.0,0.0
395860,Mahdy Soliman,285023_43855,Egypt,EGY,GK,1035,0.0,0.0,0.0,0.0
514070,Alfie Jones,285023_43899,Canada,CAN,DF,1035,0.0,0.0,0.0,0.0
494277,Yehvann Diouf,285023_43879,Senegal,SEN,GK,1035,0.0,0.0,0.0,0.0
433466,Nabil Donga,285023_43855,Egypt,EGY,MF,1035,0.0,0.0,0.0,0.0
372294,Sabri Ben Hessen,285023_43888,Tunisia,TUN,GK,1035,0.0,0.0,0.0,0.0
520247,Rayan Elloumi,285023_43888,Tunisia,TUN,FW,1035,0.0,0.0,0.0,0.0
499800,Mamadou Sarr,285023_43879,Senegal,SEN,DF,1035,0.0,0.0,0.0,0.0
482780,Kelvin Pires,285023_43850,Cabo Verde,CPV,DF,1035,0.0,0.0,0.0,0.0
395755,Munir El Kajoui,285023_43872,Morocco,MAR,GK,1035,0.0,0.0,0.0,0.0
485409,Woodensky Pierre,285023_43908,Haiti,HAI,MF,1035,0.0,0.0,0.0,0.0
395059,Ricardo Goss,285023_43883,South Africa,RSA,GK,1035,0.0,0.0,0.0,0.0
520246,Raed Chikhaoui,285023_43888,Tunisia,TUN,DF,1035,0.0,0.0,0.0,0.0
502245,Olwethu Makhanya,285023_43883,South Africa,RSA,DF,1035,0.0,0.0,0.0,0.0
512039,Khalil Ayari,285023_43888,Tunisia,TUN,MF,1035,0.0,0.0,0.0,0.0
466382,Trevor Doornbusch,285023_1895293,Curaçao,CUW,GK,1035,0.0,0.0,0.0,0.0
485324,Arjany Martha,285023_1895293,Curaçao,CUW,MF,1035,0.0,0.0,0.0,0.0
466365,Kevin Felida,285023_1895293,Curaçao,CUW,MF,1035,0.0,0.0,0.0,0.0
466370,Tyrick Bodak,285023_1895293,Curaçao,CUW,GK,1035,0.0,0.0,0.0,0.0
491228,Martin Zlomislic,285023_44037,Bosnia and Herzegovina,BIH,GK,1035,0.0,0.0,0.0,0.0
522842,Mladen Jurkas,285023_44037,Bosnia and Herzegovina,BIH,GK,1035,0.0,0.0,0.0,0.0
430834,Parfait Guiagon,285023_43854,Côte d'Ivoire,CIV,MF,1035,0.0,0.0,0.0,0.0
466862,Garven Metusala,285023_43908,Haiti,HAI,DF,1035,0.0,0.0,0.0,0.0
494279,Antoine Mendy,285023_43879,Senegal,SEN,DF,1035,0.0,0.0,0.0,0.0
424556,Carl Sainte,285023_43908,Haiti,HAI,MF,1035,0.0,0.0,0.0,0.0
494742,Youssef Belammari,285023_43872,Morocco,MAR,DF,1035,0.0,0.0,0.0,0.0
466835,Alexandre Pierre,285023_43908,Haiti,HAI,GK,1035,0.0,0.0,0.0,0.0
466853,Josue Duverger,285023_43908,Haiti,HAI,GK,1035,0.0,0.0,0.0,0.0
506335,Moutaz Neffati,285023_43888,Tunisia,TUN,DF,1035,0.0,0.0,0.0,0.0
498439,Wilguens Paugain,285023_43908,Haiti,HAI,DF,1035,0.0,0.0,0.0,0.0
441255,Dayne St Clair,285023_43899,Canada,CAN,GK,1035,0.0,0.0,0.0,0.0
448402,Joel Waterman,285023_43899,Canada,CAN,DF,1035,0.0,0.0,0.0,0.0
506481,Keeto Thermoncy,285023_43908,Haiti,HAI,DF,1035,0.0,0.0,0.0,0.0
506277,Joseph Anang,285023_43860,Ghana,GHA,GK,1035,0.0,0.0,0.0,0.0
512079,Mohamed Alaa,285023_43855,Egypt,EGY,GK,1035,0.0,0.0,0.0,0.0
523173,Augustine Boakye,285023_43860,Ghana,GHA,MF,1035,0.0,0.0,0.0,0.0
419172,Evan Ndicka,285023_43854,Côte d'Ivoire,CIV,DF,1035,0.0,0.0,0.0,0.0
494350,Christopher Bonsu Baah,285023_43860,Ghana,GHA,FW,1035,0.0,0.0,0.0,0.0
504200,Samukele Kabini,285023_43883,South Africa,RSA,DF,1035,0.0,0.0,0.0,0.0
486168,Cherif Ndiaye,285023_43879,Senegal,SEN,FW,1035,0.0,0.0,0.0,0.0
520070,Melvin Mastil,285023_43843,Algeria,ALG,GK,1035,0.0,0.0,0.0,0.0
407114,Marcio Rosa,285023_43850,Cabo Verde,CPV,GK,1035,0.0,0.0,0.0,0.0
448507,Payam Niazmand,285023_43817,IR Iran,IRN,GK,1035,0.0,0.0,0.0,0.0
436538,Ziyad Aljohani,285023_43835,Saudi Arabia,KSA,MF,1035,0.0,0.0,0.0,0.0
504192,Khulumani Ndamane,285023_43883,South Africa,RSA,DF,1035,0.0,0.0,0.0,0.0
483127,Nour Baniateyah,285023_43820,Jordan,JOR,GK,1035,0.0,0.0,0.0,0.0
431209,Ibrahim Sadeh,285023_43820,Jordan,JOR,MF,1035,0.0,0.0,0.0,0.0
402820,Song Bumkeun,285023_43822,Korea Republic,KOR,GK,1035,0.0,0.0,0.0,0.0
416056,Meshaal Barsham,285023_43834,Qatar,QAT,GK,1035,0.0,0.0,0.0,0.0
336439,Gael Kakuta,285023_20014,Congo DR,COD,FW,1035,0.0,0.0,0.0,0.0
430512,Aiman Yahya,285023_43835,Saudi Arabia,KSA,FW,1035,0.0,0.0,0.0,0.0
512127,Achref Abada,285023_43843,Algeria,ALG,DF,1035,0.0,0.0,0.0,0.0
425804,Saleh Alshehri,285023_43835,Saudi Arabia,KSA,FW,1035,0.0,0.0,0.0,0.0
406595,Roozbeh Cheshmi,285023_43817,IR Iran,IRN,MF,1035,0.0,0.0,0.0,0.0
403305,Keisuke Osako,285023_43819,Japan,JPN,GK,1035,0.0,0.0,0.0,0.0
522282,Cho Wije,285023_43822,Korea Republic,KOR,DF,1035,0.0,0.0,0.0,0.0
494506,Jehad Thikri,285023_43835,Saudi Arabia,KSA,DF,1035,0.0,0.0,0.0,0.0
431223,Abdallah Alfakhori,285023_43820,Jordan,JOR,GK,1035,0.0,0.0,0.0,0.0
419461,Salah Zakaria,285023_43834,Qatar,QAT,GK,1035,0.0,0.0,0.0,0.0
477864,Aaron Tshibola,285023_20014,Congo DR,COD,MF,1035,0.0,0.0,0.0,0.0
314255,Hossein Hosseini,285023_43817,IR Iran,IRN,GK,1035,0.0,0.0,0.0,0.0
484073,Dominic Hyam,285023_43967,Scotland,SCO,DF,1035,0.0,0.0,0.0,0.0
418485,Kim Taehyeon,285023_43822,Korea Republic,KOR,DF,1035,0.0,0.0,0.0,0.0
475921,Amirmohammad Razaghinia,285023_43817,IR Iran,IRN,MF,1035,0.0,0.0,0.0,0.0
419287,Nawaf Alaqidi,285023_43835,Saudi Arabia,KSA,GK,1035,0.0,0.0,0.0,0.0
477829,Dylan Batubinsika,285023_20014,Congo DR,COD,DF,1035,0.0,0.0,0.0,0.0
339746,Ahmed Alkassar,285023_43835,Saudi Arabia,KSA,GK,1035,0.0,0.0,0.0,0.0
368744,Fahad Talib,285023_43818,Iraq,IRQ,GK,1035,0.0,0.0,0.0,0.0
385070,Mohammed Muntari,285023_43834,Qatar,QAT,FW,1035,0.0,0.0,0.0,0.0
486196,Timothy Fayulu,285023_20014,Congo DR,COD,GK,1035,0.0,0.0,0.0,0.0
397753,Jo Hyeonwoo,285023_43822,Korea Republic,KOR,GK,1035,0.0,0.0,0.0,0.0
520068,Mohammad Abughoush,285023_43820,Jordan,JOR,MF,1035,0.0,0.0,0.0,0.0
519837,Dennis Dargahi,285023_43817,IR Iran,IRN,FW,1035,0.0,0.0,0.0,0.0
511889,Anas Badawi,285023_43820,Jordan,JOR,DF,1035,0.0,0.0,0.0,0.0
511710,Tomoki Hayakawa,285023_43819,Japan,JPN,GK,1035,0.0,0.0,0.0,0.0
477831,Logan Costa,285023_43850,Cabo Verde,CPV,DF,1035,0.0,0.0,0.0,0.0
429600,Lee Donggyeong,285023_43822,Korea Republic,KOR,MF,1035,0.0,0.0,0.0,0.0
494429,Danial Iri,285023_43817,IR Iran,IRN,DF,1035,0.0,0.0,0.0,0.0
419326,Ali Majrashi,285023_43835,Saudi Arabia,KSA,DF,1035,0.0,0.0,0.0,0.0
433600,Mohamed Amine Tougai,285023_43843,Algeria,ALG,DF,1035,0.0,0.0,0.0,0.0
297266,Stopira,285023_43850,Cabo Verde,CPV,DF,1035,0.0,0.0,0.0,0.0
464374,Bae Junho,285023_43822,Korea Republic,KOR,MF,1035,0.0,0.0,0.0,0.0
401924,Hassan Kadish,285023_43835,Saudi Arabia,KSA,DF,1035,0.0,0.0,0.0,0.0
433631,Yassine Titraoui,285023_43843,Algeria,ALG,MF,1035,0.0,0.0,0.0,0.0
514171,Matthieu Epolo,285023_20014,Congo DR,COD,GK,1035,0.0,0.0,0.0,0.0
384850,Rajaei Ayed,285023_43820,Jordan,JOR,MF,1035,0.0,0.0,0.0,0.0
406281,Cj Dos Santos,285023_43850,Cabo Verde,CPV,GK,1035,0.0,0.0,0.0,0.0
486639,Tahsin Mohammed,285023_43834,Qatar,QAT,FW,1035,0.0,0.0,0.0,0.0
339683,Kevin Stoeger,285023_43934,Austria,AUT,,1251,0.0,0.0,0.0,0.0
405761,Kevin Viveros,285023_43926,Colombia,COL,,1252,0.0,0.0,0.0,0.0
486593,Khaled Binsabaa,285023_43834,Qatar,QAT,,1254,0.0,0.0,0.0,0.0
419437,Khaled Mohammed,285023_43834,Qatar,QAT,,1255,0.0,0.0,0.0,0.0
494268,Khaled Sobhy,285023_43855,Egypt,EGY,,1256,0.0,0.0,0.0,0.0
511879,Khaled Zakaria,285023_43820,Jordan,JOR,,1257,0.0,0.0,0.0,0.0
421378,Khephren Thuram,285023_43946,France,FRA,,1260,0.0,0.0,0.0,0.0
463218,Khuliso Mudau,285023_43883,South Africa,RSA,df,1262,5.83,399.0,189.0,39120.48
484287,Khusain Norchaev,285023_44005,Uzbekistan,UZB,,1264,0.0,0.0,0.0,0.0
495263,Kiernan Dewsbury Hall,285023_43942,England,ENG,,1266,0.0,0.0,0.0,0.0
502758,Kieron Bowie,285023_43967,Scotland,SCO,,1267,0.0,0.0,0.0,0.0
512152,Kilian Belazzoug,285023_43843,Algeria,ALG,,1268,0.0,0.0,0.0,0.0
492359,Killian Sardella,285023_43935,Belgium,BEL,,1269,0.0,0.0,0.0,0.0
492192,Kim Bongsoo,285023_43822,Korea Republic,KOR,,1270,0.0,0.0,0.0,0.0
464376,Kim Jisoo,285023_43822,Korea Republic,KOR,,1272,0.0,0.0,0.0,0.0
418482,Kim Jusung,285023_43822,Korea Republic,KOR,,1273,0.0,0.0,0.0,0.0
395088,Kim Minjae,285023_43822,Korea Republic,KOR,df,1274,5.97,264.0,91.0,26815.14
522265,Kim Taehyun,285023_43822,Korea Republic,KOR,,1278,0.0,0.0,0.0,0.0
401460,Kingsley Coman,285023_43946,France,FRA,,1279,0.0,0.0,0.0,0.0
483509,Kjell Scherpen,285023_43960,Netherlands,NED,,1280,0.0,0.0,0.0,0.0
448559,Kodai Sano,285023_43819,Japan,JPN,,1282,0.0,0.0,0.0,0.0
371850,Koji Miyoshi,285023_43819,Japan,JPN,,1283,0.0,0.0,0.0,0.0
371898,Koki Machida,285023_43819,Japan,JPN,,1285,0.0,0.0,0.0,0.0
385259,Konrad Laimer,285023_43934,Austria,AUT,mf,1288,6.21,442.0,194.0,42644.73
405532,Kosei Tani,285023_43819,Japan,JPN,,1289,0.0,0.0,0.0,0.0
522868,Kosi Thompson,285023_43899,Canada,CAN,,1290,0.0,0.0,0.0,0.0
448562,Kota Takai,285023_43819,Japan,JPN,,1292,0.0,0.0,0.0,0.0
403642,Krepin Diatta,285023_43879,Senegal,SEN,df,1294,5.93,467.0,164.0,45457.47
510886,Kristian Arnstad,285023_43961,Norway,NOR,,1295,0.0,0.0,0.0,0.0
477826,Kristopher Da Graca,285023_43850,Cabo Verde,CPV,,1300,0.0,0.0,0.0,0.0
514333,Krystof Danek,285023_43995,Czechia,CZE,,1301,0.0,0.0,0.0,0.0
484268,Kumel Saadi,285023_43818,Iraq,IRQ,,1302,0.0,0.0,0.0,0.0
448566,Kuryu Matsuki,285023_43819,Japan,JPN,,1303,0.0,0.0,0.0,0.0
505864,Kuvondik Ruziev,285023_44005,Uzbekistan,UZB,,1304,0.0,0.0,0.0,0.0
523184,Kwadwo Baah,285023_43860,Ghana,GHA,,1305,0.0,0.0,0.0,0.0
484868,Kwadwo Duah,285023_43971,Switzerland,SUI,,1306,0.0,0.0,0.0,0.0
517731,Kwasi Poku,285023_43899,Canada,CAN,,1307,0.0,0.0,0.0,0.0
507253,Kwasi Sibo,285023_43860,Ghana,GHA,mf,1308,6.63,447.0,96.0,31122.82
491135,Kwon Hyeokkyu,285023_43822,Korea Republic,KOR,,1309,0.0,0.0,0.0,0.0
392490,Kwon Kyungwon,285023_43822,Korea Republic,KOR,,1310,0.0,0.0,0.0,0.0
389539,Kye Rowles,285023_43976,Australia,AUS,,1311,0.0,0.0,0.0,0.0
